name	party	fj_avg	bc_avg
Marian HARKIN	Citizens for European Development of Bulgaria	0.975862	0.987784
Marian HARKIN	Česká strana sociálně demokratická	0.975439	0.987567
Marian HARKIN	Sozialdemokratische Partei Österreichs	0.972696	0.986159
Marian HARKIN	-1	0.972509	0.986063
Marian HARKIN	Österreichische Volkspartei	0.972509	0.986063
Marian HARKIN	Bündnis 90/Die Grünen	0.969388	0.984456
Marian HARKIN	Democraten 66	0.969283	0.984402
Marian HARKIN	Fine Gael Party	0.969283	0.984402
Marian HARKIN	Christlich-Soziale Union in Bayern e.V.	0.969178	0.984348
Marian HARKIN	Mouvement Démocrate	0.969178	0.984348
Marian HARKIN	Partido Popular	0.969178	0.984348
Marian HARKIN	Partija 'VIENOTIBA'	0.969178	0.984348
Marian HARKIN	Platforma Obywatelska	0.969178	0.984348
Marian HARKIN	Nea Demokratia	0.968421	0.983957
Marian HARKIN	Christen Democratisch Appel	0.966102	0.982759
Marian HARKIN	Sozialdemokratische Partei Deutschlands	0.966102	0.982759
Marian HARKIN	Partit Nazzjonalista	0.965986	0.982699
Marian HARKIN	Kansallinen Kokoomus	0.965753	0.982578
Marian HARKIN	Moderaterna	0.965753	0.982578
Marian HARKIN	Freie Demokratische Partei	0.965636	0.982517
Josef WEIDENHOLZER	Sozialdemokratische Partei Österreichs	0.996587	0.998291
Josef WEIDENHOLZER	Bündnis 90/Die Grünen	0.993197	0.996587
Josef WEIDENHOLZER	Sozialdemokratische Partei Deutschlands	0.989831	0.994889
Josef WEIDENHOLZER	Partij van de Arbeid	0.989796	0.994872
Josef WEIDENHOLZER	Labour Party	0.986486	0.993197
Josef WEIDENHOLZER	Parti socialiste	0.986441	0.993174
Josef WEIDENHOLZER	Sinn Féin	0.986441	0.993174
Josef WEIDENHOLZER	Democraten 66	0.986395	0.993151
Josef WEIDENHOLZER	Die Grünen - Die Grüne Alternative	0.983165	0.991511
Josef WEIDENHOLZER	Christen Democratisch Appel	0.983108	0.991482
Josef WEIDENHOLZER	Partit Nazzjonalista	0.983051	0.991453
Josef WEIDENHOLZER	-1	0.982935	0.991394
Josef WEIDENHOLZER	Moderaterna	0.982935	0.991394
Josef WEIDENHOLZER	Österreichische Volkspartei	0.982935	0.991394
Josef WEIDENHOLZER	Independent	0.979866	0.989831
Josef WEIDENHOLZER	Les Républicains	0.979866	0.989831
Josef WEIDENHOLZER	Partido Socialista Obrero Espanol	0.979866	0.989831
Josef WEIDENHOLZER	Conservative Party	0.979798	0.989796
Josef WEIDENHOLZER	Green Party	0.979730	0.989761
Josef WEIDENHOLZER	Fine Gael Party	0.979661	0.989726
Catherine BEARDER	Conservative Party	0.993243	0.996610
Catherine BEARDER	Labour Party	0.993243	0.996610
Catherine BEARDER	Die Grünen - Die Grüne Alternative	0.989899	0.994924
Catherine BEARDER	Partito Democratico	0.989899	0.994924
Catherine BEARDER	Sozialdemokratische Partei Deutschlands	0.989865	0.994907
Catherine BEARDER	Partit Nazzjonalista	0.989831	0.994889
Catherine BEARDER	Sozialdemokratische Partei Österreichs	0.989831	0.994889
Catherine BEARDER	Independent	0.986577	0.993243
Catherine BEARDER	Les Républicains	0.986577	0.993243
Catherine BEARDER	Partido Socialista Obrero Espanol	0.986577	0.993243
Catherine BEARDER	Bündnis 90/Die Grünen	0.986486	0.993197
Catherine BEARDER	Green Party	0.986486	0.993197
Catherine BEARDER	Democraten 66	0.986441	0.993174
Catherine BEARDER	Christlich-Soziale Union in Bayern e.V.	0.986395	0.993151
Catherine BEARDER	Mouvement Démocrate	0.986395	0.993151
Catherine BEARDER	Partija 'VIENOTIBA'	0.986395	0.993151
Catherine BEARDER	Platforma Obywatelska	0.986395	0.993151
Catherine BEARDER	Christen Democratisch Appel	0.983165	0.991511
Catherine BEARDER	Europe Écologie	0.983165	0.991511
Catherine BEARDER	Partij van de Arbeid	0.983108	0.991482
Eugen FREUND	-1	1.000000	1.000000
Eugen FREUND	Österreichische Volkspartei	1.000000	1.000000
Eugen FREUND	Christlich-Soziale Union in Bayern e.V.	0.996552	0.998273
Eugen FREUND	Partija 'VIENOTIBA'	0.996552	0.998273
Eugen FREUND	Platforma Obywatelska	0.996552	0.998273
Eugen FREUND	Citizens for European Development of Bulgaria	0.996540	0.998267
Eugen FREUND	Kansallinen Kokoomus	0.993103	0.996540
Eugen FREUND	Moderaterna	0.993103	0.996540
Eugen FREUND	Democraten 66	0.989726	0.994836
Eugen FREUND	Arbetarepartiet- Socialdemokraterna	0.989691	0.994819
Eugen FREUND	Mouvement Démocrate	0.989691	0.994819
Eugen FREUND	Partido Popular	0.989691	0.994819
Eugen FREUND	Socialdemokratiet	0.989655	0.994801
Eugen FREUND	Partit Nazzjonalista	0.986348	0.993127
Eugen FREUND	Sozialdemokratische Partei Österreichs	0.986348	0.993127
Eugen FREUND	Christlich Demokratische Union Deutschlands	0.986301	0.993103
Eugen FREUND	Freie Demokratische Partei	0.986207	0.993056
Eugen FREUND	Bündnis 90/Die Grünen	0.982993	0.991424
Eugen FREUND	Sozialdemokratische Partei Deutschlands	0.979661	0.989726
Eugen FREUND	Forza Italia	0.979592	0.989691
Ana GOMES	Sozialdemokratische Partei Österreichs	0.989761	0.994854
Ana GOMES	Bündnis 90/Die Grünen	0.986395	0.993151
Ana GOMES	Sinn Féin	0.986395	0.993151
Ana GOMES	Sozialdemokratische Partei Deutschlands	0.983051	0.991453
Ana GOMES	Partij van de Arbeid	0.982993	0.991424
Ana GOMES	Partit Nazzjonalista	0.982993	0.991424
Ana GOMES	-1	0.982877	0.991364
Ana GOMES	Österreichische Volkspartei	0.982877	0.991364
Ana GOMES	Labour Party	0.979730	0.989761
Ana GOMES	Green Party	0.979661	0.989726
Ana GOMES	Parti socialiste	0.979661	0.989726
Ana GOMES	Democraten 66	0.979592	0.989691
Ana GOMES	Arbetarepartiet- Socialdemokraterna	0.979522	0.989655
Ana GOMES	Christlich-Soziale Union in Bayern e.V.	0.979522	0.989655
Ana GOMES	Partido Popular	0.979522	0.989655
Ana GOMES	Partija 'VIENOTIBA'	0.979522	0.989655
Ana GOMES	Platforma Obywatelska	0.979522	0.989655
Ana GOMES	Citizens for European Development of Bulgaria	0.979452	0.989619
Ana GOMES	Die Grünen - Die Grüne Alternative	0.976431	0.988075
Ana GOMES	Christen Democratisch Appel	0.976351	0.988034
Marielle de SARNEZ	Nea Demokratia	0.978571	0.989170
Marielle de SARNEZ	Česká strana sociálně demokratická	0.964664	0.982014
Marielle de SARNEZ	Mouvement Démocrate	0.958621	0.978873
Marielle de SARNEZ	Citizens for European Development of Bulgaria	0.958478	0.978799
Marielle de SARNEZ	Socialdemokratiet	0.958478	0.978799
Marielle de SARNEZ	-1	0.955172	0.977072
Marielle de SARNEZ	Kansallinen Kokoomus	0.955172	0.977072
Marielle de SARNEZ	Österreichische Volkspartei	0.955172	0.977072
Marielle de SARNEZ	Freie Demokratische Partei	0.955017	0.976991
Marielle de SARNEZ	Democraten 66	0.952055	0.975439
Marielle de SARNEZ	Christlich-Soziale Union in Bayern e.V.	0.951890	0.975352
Marielle de SARNEZ	Partido Popular	0.951890	0.975352
Marielle de SARNEZ	Partija 'VIENOTIBA'	0.951890	0.975352
Marielle de SARNEZ	Platforma Obywatelska	0.951890	0.975352
Marielle de SARNEZ	Sozialdemokratische Partei Österreichs	0.948805	0.973730
Marielle de SARNEZ	Christlich Demokratische Union Deutschlands	0.948630	0.973638
Marielle de SARNEZ	Izquierda Unida	0.948630	0.973638
Marielle de SARNEZ	Moderaterna	0.948454	0.973545
Marielle de SARNEZ	Bündnis 90/Die Grünen	0.945578	0.972028
Marielle de SARNEZ	Fine Gael Party	0.945392	0.971930
Gianni PITTELLA	United Kingdom Independence Party	0.989726	0.994836
Gianni PITTELLA	Partit Nazzjonalista	0.979592	0.989691
Gianni PITTELLA	Lega Nord	0.979452	0.989619
Gianni PITTELLA	Partito Democratico	0.973064	0.986348
Gianni PITTELLA	Forza Italia	0.972881	0.986254
Gianni PITTELLA	Partij van de Arbeid	0.972881	0.986254
Gianni PITTELLA	Moderaterna	0.972696	0.986159
Gianni PITTELLA	Freie Demokratische Partei	0.972603	0.986111
Gianni PITTELLA	Independent	0.969799	0.984668
Gianni PITTELLA	Partido Socialista Obrero Espanol	0.969799	0.984668
Gianni PITTELLA	Conservative Party	0.969697	0.984615
Gianni PITTELLA	Labour Party	0.969697	0.984615
Gianni PITTELLA	Green Party	0.969595	0.984563
Gianni PITTELLA	Christlich-Soziale Union in Bayern e.V.	0.969388	0.984456
Gianni PITTELLA	Partido Popular	0.969388	0.984456
Gianni PITTELLA	Partija 'VIENOTIBA'	0.969388	0.984456
Gianni PITTELLA	Platforma Obywatelska	0.969388	0.984456
Gianni PITTELLA	Citizens for European Development of Bulgaria	0.969283	0.984402
Gianni PITTELLA	Die Grünen - Die Grüne Alternative	0.966443	0.982935
Gianni PITTELLA	Movimento 5 Stelle	0.966443	0.982935
Manfred WEBER	-1	0.996540	0.998267
Manfred WEBER	Österreichische Volkspartei	0.996540	0.998267
Manfred WEBER	Christlich-Soziale Union in Bayern e.V.	0.993103	0.996540
Manfred WEBER	Partija 'VIENOTIBA'	0.993103	0.996540
Manfred WEBER	Platforma Obywatelska	0.993103	0.996540
Manfred WEBER	Citizens for European Development of Bulgaria	0.993080	0.996528
Manfred WEBER	Kansallinen Kokoomus	0.989655	0.994801
Manfred WEBER	Moderaterna	0.989655	0.994801
Manfred WEBER	Democraten 66	0.986301	0.993103
Manfred WEBER	Arbetarepartiet- Socialdemokraterna	0.986254	0.993080
Manfred WEBER	Mouvement Démocrate	0.986254	0.993080
Manfred WEBER	Partido Popular	0.986254	0.993080
Manfred WEBER	Socialdemokratiet	0.986207	0.993056
Manfred WEBER	Partit Nazzjonalista	0.982935	0.991394
Manfred WEBER	Sozialdemokratische Partei Österreichs	0.982935	0.991394
Manfred WEBER	Christlich Demokratische Union Deutschlands	0.982877	0.991364
Manfred WEBER	Freie Demokratische Partei	0.982759	0.991304
Manfred WEBER	Bündnis 90/Die Grünen	0.979592	0.989691
Manfred WEBER	Sozialdemokratische Partei Deutschlands	0.976271	0.987993
Manfred WEBER	Forza Italia	0.976190	0.987952
Jan Philipp ALBRECHT	-1	0.996540	0.998267
Jan Philipp ALBRECHT	Österreichische Volkspartei	0.996540	0.998267
Jan Philipp ALBRECHT	Christlich-Soziale Union in Bayern e.V.	0.993103	0.996540
Jan Philipp ALBRECHT	Partija 'VIENOTIBA'	0.993103	0.996540
Jan Philipp ALBRECHT	Platforma Obywatelska	0.993103	0.996540
Jan Philipp ALBRECHT	Citizens for European Development of Bulgaria	0.993080	0.996528
Jan Philipp ALBRECHT	Kansallinen Kokoomus	0.989655	0.994801
Jan Philipp ALBRECHT	Moderaterna	0.989655	0.994801
Jan Philipp ALBRECHT	Democraten 66	0.986301	0.993103
Jan Philipp ALBRECHT	Arbetarepartiet- Socialdemokraterna	0.986254	0.993080
Jan Philipp ALBRECHT	Mouvement Démocrate	0.986254	0.993080
Jan Philipp ALBRECHT	Partido Popular	0.986254	0.993080
Jan Philipp ALBRECHT	Socialdemokratiet	0.986207	0.993056
Jan Philipp ALBRECHT	Partit Nazzjonalista	0.982935	0.991394
Jan Philipp ALBRECHT	Sozialdemokratische Partei Österreichs	0.982935	0.991394
Jan Philipp ALBRECHT	Christlich Demokratische Union Deutschlands	0.982877	0.991364
Jan Philipp ALBRECHT	Freie Demokratische Partei	0.982759	0.991304
Jan Philipp ALBRECHT	Bündnis 90/Die Grünen	0.979592	0.989691
Jan Philipp ALBRECHT	Parti socialiste	0.979592	0.989691
Jan Philipp ALBRECHT	Sozialdemokratische Partei Deutschlands	0.976271	0.987993
Frédérique RIES	Nea Demokratia	0.971119	0.985348
Frédérique RIES	Česká strana sociálně demokratická	0.964158	0.981752
Frédérique RIES	Slovenska demokratska stranka	0.942238	0.970260
Frédérique RIES	Partidul Naţional Liberal	0.938406	0.968224
Frédérique RIES	Citizens for European Development of Bulgaria	0.937500	0.967742
Frédérique RIES	Socialdemokratiet	0.937500	0.967742
Frédérique RIES	-1	0.934256	0.966011
Frédérique RIES	Kansallinen Kokoomus	0.934256	0.966011
Frédérique RIES	Österreichische Volkspartei	0.934256	0.966011
Frédérique RIES	Freie Demokratische Partei	0.934028	0.965889
Frédérique RIES	Christlich-Soziale Union in Bayern e.V.	0.931034	0.964286
Frédérique RIES	Mouvement Démocrate	0.931034	0.964286
Frédérique RIES	Partido Popular	0.931034	0.964286
Frédérique RIES	Partija 'VIENOTIBA'	0.931034	0.964286
Frédérique RIES	Platforma Obywatelska	0.931034	0.964286
Frédérique RIES	Christlich Demokratische Union Deutschlands	0.927835	0.962567
Frédérique RIES	Izquierda Unida	0.927835	0.962567
Frédérique RIES	Moderaterna	0.927586	0.962433
Frédérique RIES	Democraten 66	0.924658	0.960854
Frédérique RIES	Fine Gael Party	0.924658	0.960854
Gerben-Jan GERBRANDY	Democraten 66	0.993151	0.996564
Gerben-Jan GERBRANDY	Sozialdemokratische Partei Österreichs	0.989761	0.994854
Gerben-Jan GERBRANDY	-1	0.989691	0.994819
Gerben-Jan GERBRANDY	Österreichische Volkspartei	0.989691	0.994819
Gerben-Jan GERBRANDY	Bündnis 90/Die Grünen	0.986395	0.993151
Gerben-Jan GERBRANDY	Arbetarepartiet- Socialdemokraterna	0.986301	0.993103
Gerben-Jan GERBRANDY	Christlich-Soziale Union in Bayern e.V.	0.986301	0.993103
Gerben-Jan GERBRANDY	Mouvement Démocrate	0.986301	0.993103
Gerben-Jan GERBRANDY	Partido Popular	0.986301	0.993103
Gerben-Jan GERBRANDY	Partija 'VIENOTIBA'	0.986301	0.993103
Gerben-Jan GERBRANDY	Platforma Obywatelska	0.986301	0.993103
Gerben-Jan GERBRANDY	Citizens for European Development of Bulgaria	0.986254	0.993080
Gerben-Jan GERBRANDY	Sozialdemokratische Partei Deutschlands	0.983051	0.991453
Gerben-Jan GERBRANDY	Kansallinen Kokoomus	0.982877	0.991364
Gerben-Jan GERBRANDY	Moderaterna	0.982877	0.991364
Gerben-Jan GERBRANDY	Labour Party	0.979730	0.989761
Gerben-Jan GERBRANDY	Parti socialiste	0.979661	0.989726
Gerben-Jan GERBRANDY	Sinn Féin	0.979661	0.989726
Gerben-Jan GERBRANDY	Fine Gael Party	0.979592	0.989691
Gerben-Jan GERBRANDY	Socialdemokratiet	0.979452	0.989619
Axel VOSS	Nea Demokratia	0.982014	0.990926
Axel VOSS	Česká strana sociálně demokratická	0.975000	0.987342
Axel VOSS	Slovenska demokratska stranka	0.967391	0.983425
Axel VOSS	Partidul Naţional Liberal	0.963636	0.981481
Axel VOSS	Prawo i Sprawiedliwość	0.953405	0.976147
Axel VOSS	Kansallinen Kokoomus	0.951557	0.975177
Axel VOSS	Freie Demokratische Partei	0.951389	0.975089
Axel VOSS	Christlich-Soziale Union in Bayern e.V.	0.948276	0.973451
Axel VOSS	Partido Popular	0.948276	0.973451
Axel VOSS	Partija 'VIENOTIBA'	0.948276	0.973451
Axel VOSS	Platforma Obywatelska	0.948276	0.973451
Axel VOSS	Citizens for European Development of Bulgaria	0.948097	0.973357
Axel VOSS	Christlich Demokratische Union Deutschlands	0.945017	0.971731
Axel VOSS	-1	0.944828	0.971631
Axel VOSS	Moderaterna	0.944828	0.971631
Axel VOSS	Österreichische Volkspartei	0.944828	0.971631
Axel VOSS	Democraten 66	0.941781	0.970018
Axel VOSS	Fine Gael Party	0.941781	0.970018
Axel VOSS	Arbetarepartiet- Socialdemokraterna	0.941581	0.969912
Axel VOSS	Mouvement Démocrate	0.941581	0.969912
Ingeborg GRÄSSLE	Nea Demokratia	0.992754	0.996364
Ingeborg GRÄSSLE	Česká strana sociálně demokratická	0.985612	0.992754
Ingeborg GRÄSSLE	Slovenska demokratska stranka	0.970909	0.985240
Ingeborg GRÄSSLE	Partidul Naţional Liberal	0.967153	0.983302
Ingeborg GRÄSSLE	Freie Demokratische Partei	0.954704	0.976827
Ingeborg GRÄSSLE	Citizens for European Development of Bulgaria	0.951389	0.975089
Ingeborg GRÄSSLE	Prawo i Sprawiedliwość	0.949821	0.974265
Ingeborg GRÄSSLE	-1	0.948097	0.973357
Ingeborg GRÄSSLE	Kansallinen Kokoomus	0.948097	0.973357
Ingeborg GRÄSSLE	Österreichische Volkspartei	0.948097	0.973357
Ingeborg GRÄSSLE	Christlich-Soziale Union in Bayern e.V.	0.944828	0.971631
Ingeborg GRÄSSLE	Partido Popular	0.944828	0.971631
Ingeborg GRÄSSLE	Partija 'VIENOTIBA'	0.944828	0.971631
Ingeborg GRÄSSLE	Platforma Obywatelska	0.944828	0.971631
Ingeborg GRÄSSLE	Christlich Demokratische Union Deutschlands	0.941581	0.969912
Ingeborg GRÄSSLE	Moderaterna	0.941379	0.969805
Ingeborg GRÄSSLE	Democraten 66	0.938356	0.968198
Ingeborg GRÄSSLE	Fine Gael Party	0.938356	0.968198
Ingeborg GRÄSSLE	Arbetarepartiet- Socialdemokraterna	0.938144	0.968085
Ingeborg GRÄSSLE	Mouvement Démocrate	0.938144	0.968085
Andreas SCHWAB	-1	0.989619	0.994783
Andreas SCHWAB	Kansallinen Kokoomus	0.989619	0.994783
Andreas SCHWAB	Österreichische Volkspartei	0.989619	0.994783
Andreas SCHWAB	Christlich-Soziale Union in Bayern e.V.	0.986207	0.993056
Andreas SCHWAB	Partija 'VIENOTIBA'	0.986207	0.993056
Andreas SCHWAB	Platforma Obywatelska	0.986207	0.993056
Andreas SCHWAB	Citizens for European Development of Bulgaria	0.986159	0.993031
Andreas SCHWAB	Christlich Demokratische Union Deutschlands	0.982818	0.991334
Andreas SCHWAB	Moderaterna	0.982759	0.991304
Andreas SCHWAB	Freie Demokratische Partei	0.982699	0.991274
Andreas SCHWAB	Democraten 66	0.979452	0.989619
Andreas SCHWAB	Arbetarepartiet- Socialdemokraterna	0.979381	0.989583
Andreas SCHWAB	Mouvement Démocrate	0.979381	0.989583
Andreas SCHWAB	Partido Popular	0.979381	0.989583
Andreas SCHWAB	Socialdemokratiet	0.979310	0.989547
Andreas SCHWAB	Partit Nazzjonalista	0.976109	0.987910
Andreas SCHWAB	Sozialdemokratische Partei Österreichs	0.976109	0.987910
Andreas SCHWAB	Bündnis 90/Die Grünen	0.972789	0.986207
Andreas SCHWAB	Sozialdemokratische Partei Deutschlands	0.969492	0.984509
Andreas SCHWAB	Forza Italia	0.969388	0.984456
Gérard DEPREZ	Nea Demokratia	0.985612	0.992754
Gérard DEPREZ	Česká strana sociálně demokratická	0.971530	0.985560
Gérard DEPREZ	Freie Demokratische Partei	0.961672	0.980462
Gérard DEPREZ	Citizens for European Development of Bulgaria	0.958333	0.978723
Gérard DEPREZ	Slovenska demokratska stranka	0.956835	0.977941
Gérard DEPREZ	-1	0.955017	0.976991
Gérard DEPREZ	Kansallinen Kokoomus	0.955017	0.976991
Gérard DEPREZ	Österreichische Volkspartei	0.955017	0.976991
Gérard DEPREZ	Partidul Naţional Liberal	0.953069	0.975970
Gérard DEPREZ	Arbetarepartiet- Socialdemokraterna	0.951724	0.975265
Gérard DEPREZ	Christlich-Soziale Union in Bayern e.V.	0.951724	0.975265
Gérard DEPREZ	Partido Popular	0.951724	0.975265
Gérard DEPREZ	Partija 'VIENOTIBA'	0.951724	0.975265
Gérard DEPREZ	Platforma Obywatelska	0.951724	0.975265
Gérard DEPREZ	Christlich Demokratische Union Deutschlands	0.948454	0.973545
Gérard DEPREZ	Moderaterna	0.948276	0.973451
Gérard DEPREZ	Democraten 66	0.945205	0.971831
Gérard DEPREZ	Fine Gael Party	0.945205	0.971831
Gérard DEPREZ	Mouvement Démocrate	0.945017	0.971731
Gérard DEPREZ	Socialdemokratiet	0.944828	0.971631
Elissavet VOZEMBERG	Nea Demokratia	0.996377	0.998185
Elissavet VOZEMBERG	Česká strana sociálně demokratická	0.982079	0.990958
Elissavet VOZEMBERG	Slovenska demokratska stranka	0.960289	0.979742
Elissavet VOZEMBERG	Partidul Naţional Liberal	0.956522	0.977778
Elissavet VOZEMBERG	Citizens for European Development of Bulgaria	0.954861	0.976909
Elissavet VOZEMBERG	-1	0.951557	0.975177
Elissavet VOZEMBERG	Kansallinen Kokoomus	0.951557	0.975177
Elissavet VOZEMBERG	Österreichische Volkspartei	0.951557	0.975177
Elissavet VOZEMBERG	Freie Demokratische Partei	0.951389	0.975089
Elissavet VOZEMBERG	Christlich-Soziale Union in Bayern e.V.	0.948276	0.973451
Elissavet VOZEMBERG	Partido Popular	0.948276	0.973451
Elissavet VOZEMBERG	Partija 'VIENOTIBA'	0.948276	0.973451
Elissavet VOZEMBERG	Platforma Obywatelska	0.948276	0.973451
Elissavet VOZEMBERG	Prawo i Sprawiedliwość	0.946429	0.972477
Elissavet VOZEMBERG	Christlich Demokratische Union Deutschlands	0.945017	0.971731
Elissavet VOZEMBERG	Moderaterna	0.944828	0.971631
Elissavet VOZEMBERG	Democraten 66	0.941781	0.970018
Elissavet VOZEMBERG	Fine Gael Party	0.941781	0.970018
Elissavet VOZEMBERG	Arbetarepartiet- Socialdemokraterna	0.941581	0.969912
Elissavet VOZEMBERG	Mouvement Démocrate	0.941581	0.969912
Michel REIMON	Die Grünen - Die Grüne Alternative	0.993266	0.996622
Michel REIMON	Independent	0.989933	0.994941
Michel REIMON	Les Républicains	0.989933	0.994941
Michel REIMON	Partido Socialista Obrero Espanol	0.989933	0.994941
Michel REIMON	Conservative Party	0.989899	0.994924
Michel REIMON	Labour Party	0.989899	0.994924
Michel REIMON	Green Party	0.989865	0.994907
Michel REIMON	Partito Democratico	0.986577	0.993243
Michel REIMON	Christen Democratisch Appel	0.986532	0.993220
Michel REIMON	Sozialdemokratische Partei Deutschlands	0.986532	0.993220
Michel REIMON	Partij van de Arbeid	0.986486	0.993197
Michel REIMON	Partit Nazzjonalista	0.986486	0.993197
Michel REIMON	Sozialdemokratische Partei Österreichs	0.986486	0.993197
Michel REIMON	Christlich Demokratische Union Deutschlands	0.986441	0.993174
Michel REIMON	Bündnis 90/Die Grünen	0.983165	0.991511
Michel REIMON	Parti socialiste	0.983165	0.991511
Michel REIMON	Sinn Féin	0.983165	0.991511
Michel REIMON	Democraten 66	0.983108	0.991482
Michel REIMON	Arbetarepartiet- Socialdemokraterna	0.983051	0.991453
Michel REIMON	Christlich-Soziale Union in Bayern e.V.	0.983051	0.991453
Paul RÜBIG	-1	0.996540	0.998267
Paul RÜBIG	Österreichische Volkspartei	0.996540	0.998267
Paul RÜBIG	Christlich-Soziale Union in Bayern e.V.	0.993103	0.996540
Paul RÜBIG	Partija 'VIENOTIBA'	0.993103	0.996540
Paul RÜBIG	Platforma Obywatelska	0.993103	0.996540
Paul RÜBIG	Citizens for European Development of Bulgaria	0.993080	0.996528
Paul RÜBIG	Kansallinen Kokoomus	0.989655	0.994801
Paul RÜBIG	Moderaterna	0.989655	0.994801
Paul RÜBIG	Democraten 66	0.986301	0.993103
Paul RÜBIG	Arbetarepartiet- Socialdemokraterna	0.986254	0.993080
Paul RÜBIG	Mouvement Démocrate	0.986254	0.993080
Paul RÜBIG	Partido Popular	0.986254	0.993080
Paul RÜBIG	Socialdemokratiet	0.986207	0.993056
Paul RÜBIG	Partit Nazzjonalista	0.982935	0.991394
Paul RÜBIG	Sozialdemokratische Partei Österreichs	0.982935	0.991394
Paul RÜBIG	Christlich Demokratische Union Deutschlands	0.982877	0.991364
Paul RÜBIG	Freie Demokratische Partei	0.982759	0.991304
Paul RÜBIG	Bündnis 90/Die Grünen	0.979592	0.989691
Paul RÜBIG	Sozialdemokratische Partei Deutschlands	0.976271	0.987993
Paul RÜBIG	Forza Italia	0.976190	0.987952
