name	party	fj_avg	bc_avg
Ernest URTASUN	DIE LINKE.	0.972881	0.986254
Ernest URTASUN	Sozialdemokratische Partei Deutschlands	0.969799	0.984668
Ernest URTASUN	Europe Écologie	0.969697	0.984615
Ernest URTASUN	Conservative Party	0.966555	0.982993
Marisa MATIAS	Front de Gauche	0.914966	0.955595
Marisa MATIAS	PODEMOS	0.911864	0.953901
Marisa MATIAS	Movimento 5 Stelle	0.908784	0.952212
Marisa MATIAS	Izquierda Unida	0.905085	0.950178
Marisa MATIAS	DIE LINKE.	0.904437	0.949821
Marisa MATIAS	Independent	0.902685	0.948854
Marisa MATIAS	Partido Socialista Obrero Espanol	0.902685	0.948854
Marisa MATIAS	Partito Democratico	0.902685	0.948854
Marisa MATIAS	Sinn Féin	0.898649	0.946619
Marisa MATIAS	Front national	0.896907	0.945652
Marisa MATIAS	Les Républicains	0.896321	0.945326
Marisa MATIAS	-1	0.895973	0.945133
Marisa MATIAS	Die Grünen - Die Grüne Alternative	0.895973	0.945133
Marisa MATIAS	Forza Italia	0.895623	0.944938
Marisa MATIAS	Partij van de Arbeid	0.895623	0.944938
Marisa MATIAS	Europe Écologie	0.895270	0.944742
Marisa MATIAS	United Kingdom Independence Party	0.892977	0.943463
Marisa MATIAS	Bündnis 90/Die Grünen	0.892617	0.943262
Marisa MATIAS	Labour Party	0.892617	0.943262
Marisa MATIAS	Christen Democratisch Appel	0.892256	0.943060
Miguel URBÁN CRESPO	PODEMOS	0.979661	0.989726
Miguel URBÁN CRESPO	Izquierda Unida	0.972881	0.986254
Miguel URBÁN CRESPO	Independent	0.969799	0.984668
Miguel URBÁN CRESPO	Partido Socialista Obrero Espanol	0.969799	0.984668
Miguel URBÁN CRESPO	Partito Democratico	0.969799	0.984668
Miguel URBÁN CRESPO	Les Républicains	0.963211	0.981261
Miguel URBÁN CRESPO	-1	0.963087	0.981197
Miguel URBÁN CRESPO	Die Grünen - Die Grüne Alternative	0.963087	0.981197
Miguel URBÁN CRESPO	Movimento 5 Stelle	0.963087	0.981197
Miguel URBÁN CRESPO	United Kingdom Independence Party	0.959866	0.979522
Miguel URBÁN CRESPO	Bündnis 90/Die Grünen	0.959732	0.979452
Miguel URBÁN CRESPO	Labour Party	0.959732	0.979452
Miguel URBÁN CRESPO	Christen Democratisch Appel	0.959596	0.979381
Miguel URBÁN CRESPO	Sinn Féin	0.959596	0.979381
Miguel URBÁN CRESPO	DIE LINKE.	0.959322	0.979239
Miguel URBÁN CRESPO	Forza Italia	0.956376	0.977702
Miguel URBÁN CRESPO	Front de Gauche	0.956376	0.977702
Miguel URBÁN CRESPO	Partij van de Arbeid	0.956376	0.977702
Miguel URBÁN CRESPO	Sozialdemokratische Partei Deutschlands	0.956376	0.977702
Miguel URBÁN CRESPO	Europe Écologie	0.956229	0.977625
Marie-Christine VERGIAT	DIE LINKE.	0.986207	0.993056
Marie-Christine VERGIAT	Izquierda Unida	0.979522	0.989655
Marie-Christine VERGIAT	Front de Gauche	0.976190	0.987952
Marie-Christine VERGIAT	Europe Écologie	0.976109	0.987910
Marie-Christine VERGIAT	PODEMOS	0.972881	0.986254
Marie-Christine VERGIAT	Parti socialiste	0.972789	0.986207
Marie-Christine VERGIAT	Sinn Féin	0.972789	0.986207
Marie-Christine VERGIAT	Die Grünen - Die Grüne Alternative	0.969595	0.984563
Marie-Christine VERGIAT	Movimento 5 Stelle	0.969595	0.984563
Marie-Christine VERGIAT	Bündnis 90/Die Grünen	0.966216	0.982818
Marie-Christine VERGIAT	Christen Democratisch Appel	0.966102	0.982759
Marie-Christine VERGIAT	Independent	0.963087	0.981197
Marie-Christine VERGIAT	Les Républicains	0.963087	0.981197
Marie-Christine VERGIAT	Partido Socialista Obrero Espanol	0.963087	0.981197
Marie-Christine VERGIAT	Partito Democratico	0.963087	0.981197
Marie-Christine VERGIAT	-1	0.962963	0.981132
Marie-Christine VERGIAT	Partij van de Arbeid	0.962838	0.981067
Marie-Christine VERGIAT	Sozialdemokratische Partei Deutschlands	0.962838	0.981067
Marie-Christine VERGIAT	Christlich Demokratische Union Deutschlands	0.959459	0.979310
Marie-Christine VERGIAT	Österreichische Volkspartei	0.959459	0.979310
Jean-Luc MÉLENCHON	Front national	0.867133	0.928839
Jean-Luc MÉLENCHON	Front de Gauche	0.853741	0.921101
Jean-Luc MÉLENCHON	Movimento 5 Stelle	0.841751	0.914077
Jean-Luc MÉLENCHON	Independent	0.836120	0.910747
Jean-Luc MÉLENCHON	Les Républicains	0.836120	0.910747
Jean-Luc MÉLENCHON	Partido Socialista Obrero Espanol	0.836120	0.910747
Jean-Luc MÉLENCHON	Partito Democratico	0.836120	0.910747
Jean-Luc MÉLENCHON	United Kingdom Independence Party	0.832776	0.908759
Jean-Luc MÉLENCHON	PODEMOS	0.832215	0.908425
Jean-Luc MÉLENCHON	Sinn Féin	0.831650	0.908088
Jean-Luc MÉLENCHON	Lega Nord	0.830508	0.907407
Jean-Luc MÉLENCHON	-1	0.829431	0.906764
Jean-Luc MÉLENCHON	Die Grünen - Die Grüne Alternative	0.829431	0.906764
Jean-Luc MÉLENCHON	Forza Italia	0.828859	0.906422
Jean-Luc MÉLENCHON	Partij van de Arbeid	0.828859	0.906422
Jean-Luc MÉLENCHON	Europe Écologie	0.828283	0.906077
Jean-Luc MÉLENCHON	Bündnis 90/Die Grünen	0.826087	0.904762
Jean-Luc MÉLENCHON	Conservative Party	0.826087	0.904762
Jean-Luc MÉLENCHON	Labour Party	0.826087	0.904762
Jean-Luc MÉLENCHON	Christen Democratisch Appel	0.825503	0.904412
Fabio Massimo CASTALDO	Movimento 5 Stelle	0.959459	0.979310
Fabio Massimo CASTALDO	Independent	0.953020	0.975945
Fabio Massimo CASTALDO	Partido Socialista Obrero Espanol	0.953020	0.975945
Fabio Massimo CASTALDO	Partito Democratico	0.953020	0.975945
Fabio Massimo CASTALDO	PODEMOS	0.949495	0.974093
Fabio Massimo CASTALDO	Les Républicains	0.946488	0.972509
Fabio Massimo CASTALDO	-1	0.946309	0.972414
Fabio Massimo CASTALDO	Die Grünen - Die Grüne Alternative	0.946309	0.972414
Fabio Massimo CASTALDO	Forza Italia	0.946128	0.972318
Fabio Massimo CASTALDO	Front de Gauche	0.946128	0.972318
Fabio Massimo CASTALDO	Partij van de Arbeid	0.946128	0.972318
Fabio Massimo CASTALDO	United Kingdom Independence Party	0.943144	0.970740
Fabio Massimo CASTALDO	Bündnis 90/Die Grünen	0.942953	0.970639
Fabio Massimo CASTALDO	Labour Party	0.942953	0.970639
Fabio Massimo CASTALDO	Christen Democratisch Appel	0.942761	0.970537
Fabio Massimo CASTALDO	Izquierda Unida	0.942761	0.970537
Fabio Massimo CASTALDO	Parti socialiste	0.942761	0.970537
Fabio Massimo CASTALDO	Sinn Féin	0.942761	0.970537
Fabio Massimo CASTALDO	DIE LINKE.	0.942373	0.970332
Fabio Massimo CASTALDO	Sozialdemokratische Partei Deutschlands	0.939597	0.968858
Lola SÁNCHEZ CALDENTEY	PODEMOS	0.983051	0.991453
Lola SÁNCHEZ CALDENTEY	Izquierda Unida	0.982993	0.991424
Lola SÁNCHEZ CALDENTEY	DIE LINKE.	0.982877	0.991364
Lola SÁNCHEZ CALDENTEY	Movimento 5 Stelle	0.979730	0.989761
Lola SÁNCHEZ CALDENTEY	Sinn Féin	0.976271	0.987993
Lola SÁNCHEZ CALDENTEY	Independent	0.973154	0.986395
Lola SÁNCHEZ CALDENTEY	Partido Socialista Obrero Espanol	0.973154	0.986395
Lola SÁNCHEZ CALDENTEY	Partito Democratico	0.973154	0.986395
Lola SÁNCHEZ CALDENTEY	-1	0.973064	0.986348
Lola SÁNCHEZ CALDENTEY	Front de Gauche	0.972973	0.986301
Lola SÁNCHEZ CALDENTEY	Europe Écologie	0.972881	0.986254
Lola SÁNCHEZ CALDENTEY	Bündnis 90/Die Grünen	0.969697	0.984615
Lola SÁNCHEZ CALDENTEY	Parti socialiste	0.969595	0.984563
Lola SÁNCHEZ CALDENTEY	Les Républicains	0.966555	0.982993
Lola SÁNCHEZ CALDENTEY	Die Grünen - Die Grüne Alternative	0.966443	0.982935
Lola SÁNCHEZ CALDENTEY	Forza Italia	0.966330	0.982877
Lola SÁNCHEZ CALDENTEY	Partij van de Arbeid	0.966330	0.982877
Lola SÁNCHEZ CALDENTEY	Sozialdemokratische Partei Deutschlands	0.966330	0.982877
Lola SÁNCHEZ CALDENTEY	United Kingdom Independence Party	0.963211	0.981261
Lola SÁNCHEZ CALDENTEY	Labour Party	0.963087	0.981197
Luke Ming FLANAGAN	Izquierda Unida	0.931741	0.964664
Luke Ming FLANAGAN	PODEMOS	0.925424	0.961268
Luke Ming FLANAGAN	Sinn Féin	0.925170	0.961131
Luke Ming FLANAGAN	DIE LINKE.	0.924658	0.960854
Luke Ming FLANAGAN	Fine Gael Party	0.921769	0.959292
Luke Ming FLANAGAN	Bündnis 90/Die Grünen	0.918919	0.957746
Luke Ming FLANAGAN	Christen Democratisch Appel	0.918644	0.957597
Luke Ming FLANAGAN	Independent	0.916107	0.956217
Luke Ming FLANAGAN	Les Républicains	0.916107	0.956217
Luke Ming FLANAGAN	Partido Socialista Obrero Espanol	0.916107	0.956217
Luke Ming FLANAGAN	Partito Democratico	0.916107	0.956217
Luke Ming FLANAGAN	-1	0.915825	0.956063
Luke Ming FLANAGAN	Die Grünen - Die Grüne Alternative	0.915825	0.956063
Luke Ming FLANAGAN	Sozialdemokratische Partei Deutschlands	0.915541	0.955908
Luke Ming FLANAGAN	Europe Écologie	0.915254	0.955752
Luke Ming FLANAGAN	Partido Popular	0.914966	0.955595
Luke Ming FLANAGAN	Christlich Demokratische Union Deutschlands	0.912162	0.954064
Luke Ming FLANAGAN	Parti socialiste	0.912162	0.954064
Luke Ming FLANAGAN	Arbetarepartiet- Socialdemokraterna	0.911565	0.953737
Luke Ming FLANAGAN	Movimento 5 Stelle	0.909396	0.952548
Javier COUSO PERMUY	Izquierda Unida	0.979522	0.989655
Javier COUSO PERMUY	PODEMOS	0.972881	0.986254
Javier COUSO PERMUY	Sinn Féin	0.972789	0.986207
Javier COUSO PERMUY	DIE LINKE.	0.972603	0.986111
Javier COUSO PERMUY	Bündnis 90/Die Grünen	0.966216	0.982818
Javier COUSO PERMUY	Independent	0.963087	0.981197
Javier COUSO PERMUY	Les Républicains	0.963087	0.981197
Javier COUSO PERMUY	Partido Socialista Obrero Espanol	0.963087	0.981197
Javier COUSO PERMUY	Partito Democratico	0.963087	0.981197
Javier COUSO PERMUY	-1	0.962963	0.981132
Javier COUSO PERMUY	Die Grünen - Die Grüne Alternative	0.962963	0.981132
Javier COUSO PERMUY	Movimento 5 Stelle	0.962963	0.981132
Javier COUSO PERMUY	Partij van de Arbeid	0.962838	0.981067
Javier COUSO PERMUY	Sozialdemokratische Partei Deutschlands	0.962838	0.981067
Javier COUSO PERMUY	Europe Écologie	0.962712	0.981002
Javier COUSO PERMUY	Christen Democratisch Appel	0.959459	0.979310
Javier COUSO PERMUY	Christlich Demokratische Union Deutschlands	0.959459	0.979310
Javier COUSO PERMUY	Parti socialiste	0.959459	0.979310
Javier COUSO PERMUY	Forza Italia	0.956229	0.977625
Javier COUSO PERMUY	Front de Gauche	0.956229	0.977625
Anne-Marie MINEUR	Parti socialiste	0.993197	0.996587
Anne-Marie MINEUR	Die Grünen - Die Grüne Alternative	0.989865	0.994907
Anne-Marie MINEUR	Europe Écologie	0.989796	0.994872
Anne-Marie MINEUR	Bündnis 90/Die Grünen	0.986486	0.993197
Anne-Marie MINEUR	Christen Democratisch Appel	0.986441	0.993174
Anne-Marie MINEUR	Sinn Féin	0.986441	0.993174
Anne-Marie MINEUR	DIE LINKE.	0.986348	0.993127
Anne-Marie MINEUR	Independent	0.983221	0.991540
Anne-Marie MINEUR	Les Républicains	0.983221	0.991540
Anne-Marie MINEUR	Partido Socialista Obrero Espanol	0.983221	0.991540
Anne-Marie MINEUR	Partito Democratico	0.983221	0.991540
Anne-Marie MINEUR	-1	0.983165	0.991511
Anne-Marie MINEUR	Movimento 5 Stelle	0.983165	0.991511
Anne-Marie MINEUR	Partij van de Arbeid	0.983108	0.991482
Anne-Marie MINEUR	Sozialdemokratische Partei Deutschlands	0.983108	0.991482
Anne-Marie MINEUR	Christlich Demokratische Union Deutschlands	0.979730	0.989761
Anne-Marie MINEUR	Izquierda Unida	0.979730	0.989761
Anne-Marie MINEUR	Österreichische Volkspartei	0.979730	0.989761
Anne-Marie MINEUR	Forza Italia	0.976431	0.988075
Anne-Marie MINEUR	Front de Gauche	0.976431	0.988075
Nessa CHILDERS	Bündnis 90/Die Grünen	0.993243	0.996610
Nessa CHILDERS	Izquierda Unida	0.993220	0.996599
Nessa CHILDERS	Sinn Féin	0.993220	0.996599
Nessa CHILDERS	Independent	0.989933	0.994941
Nessa CHILDERS	Les Républicains	0.989933	0.994941
Nessa CHILDERS	Partido Socialista Obrero Espanol	0.989933	0.994941
Nessa CHILDERS	Partito Democratico	0.989933	0.994941
Nessa CHILDERS	-1	0.989899	0.994924
Nessa CHILDERS	Die Grünen - Die Grüne Alternative	0.989899	0.994924
Nessa CHILDERS	Sozialdemokratische Partei Deutschlands	0.989865	0.994907
Nessa CHILDERS	Europe Écologie	0.989831	0.994889
Nessa CHILDERS	PODEMOS	0.986532	0.993220
Nessa CHILDERS	Christen Democratisch Appel	0.986486	0.993197
Nessa CHILDERS	Christlich Demokratische Union Deutschlands	0.986486	0.993197
Nessa CHILDERS	Parti socialiste	0.986486	0.993197
Nessa CHILDERS	Partij van de Arbeid	0.983165	0.991511
Nessa CHILDERS	Fine Gael Party	0.983108	0.991482
Nessa CHILDERS	United Kingdom Independence Party	0.979933	0.989865
Nessa CHILDERS	Conservative Party	0.979866	0.989831
Nessa CHILDERS	Labour Party	0.979866	0.989831
Guillaume BALAS	DIE LINKE.	0.986207	0.993056
Guillaume BALAS	Europe Écologie	0.982877	0.991364
Guillaume BALAS	Izquierda Unida	0.979522	0.989655
Guillaume BALAS	Parti socialiste	0.979522	0.989655
Guillaume BALAS	Bündnis 90/Die Grünen	0.972881	0.986254
Guillaume BALAS	PODEMOS	0.972881	0.986254
Guillaume BALAS	Christen Democratisch Appel	0.972789	0.986207
Guillaume BALAS	Sinn Féin	0.972789	0.986207
Guillaume BALAS	-1	0.969595	0.984563
Guillaume BALAS	Die Grünen - Die Grüne Alternative	0.969595	0.984563
Guillaume BALAS	Movimento 5 Stelle	0.969595	0.984563
Guillaume BALAS	Front de Gauche	0.969492	0.984509
Guillaume BALAS	Partij van de Arbeid	0.969492	0.984509
Guillaume BALAS	Sozialdemokratische Partei Deutschlands	0.969492	0.984509
Guillaume BALAS	Independent	0.963087	0.981197
Guillaume BALAS	Les Républicains	0.963087	0.981197
Guillaume BALAS	Partido Socialista Obrero Espanol	0.963087	0.981197
Guillaume BALAS	Partito Democratico	0.963087	0.981197
Guillaume BALAS	Fine Gael Party	0.962712	0.981002
Guillaume BALAS	Mouvement Démocrate	0.962585	0.980936
Steven WOOLFE	Front national	0.652632	0.789809
Steven WOOLFE	Lega Nord	0.644828	0.784067
Steven WOOLFE	Front de Gauche	0.639456	0.780083
Steven WOOLFE	Movimento 5 Stelle	0.635135	0.776860
Steven WOOLFE	United Kingdom Independence Party	0.632997	0.775258
Steven WOOLFE	Conservative Party	0.631757	0.774327
Steven WOOLFE	Labour Party	0.631757	0.774327
Steven WOOLFE	PODEMOS	0.626263	0.770186
Steven WOOLFE	Independent	0.625418	0.769547
Steven WOOLFE	Les Républicains	0.625418	0.769547
Steven WOOLFE	Partido Socialista Obrero Espanol	0.625418	0.769547
Steven WOOLFE	Partito Democratico	0.625418	0.769547
Steven WOOLFE	-1	0.624161	0.768595
Steven WOOLFE	Forza Italia	0.622896	0.767635
Steven WOOLFE	Partij van de Arbeid	0.622896	0.767635
Steven WOOLFE	Europe Écologie	0.621622	0.766667
Steven WOOLFE	Bündnis 90/Die Grünen	0.620805	0.766046
Steven WOOLFE	Christen Democratisch Appel	0.619529	0.765073
Steven WOOLFE	Christlich Demokratische Union Deutschlands	0.619529	0.765073
Steven WOOLFE	Izquierda Unida	0.619529	0.765073
Margot PARKER	Front national	0.228873	0.372493
Margot PARKER	Lega Nord	0.224138	0.366197
Margot PARKER	Conservative Party	0.223729	0.365651
Margot PARKER	Labour Party	0.223729	0.365651
Margot PARKER	Movimento 5 Stelle	0.222973	0.364641
Margot PARKER	United Kingdom Independence Party	0.222222	0.363636
Margot PARKER	Fine Gael Party	0.221843	0.363128
Margot PARKER	Independent	0.221477	0.362637
Margot PARKER	Les Républicains	0.221477	0.362637
Margot PARKER	Partido Socialista Obrero Espanol	0.221477	0.362637
Margot PARKER	Partito Democratico	0.221477	0.362637
Margot PARKER	Front de Gauche	0.220339	0.361111
Margot PARKER	Partij van de Arbeid	0.220339	0.361111
Margot PARKER	Prawo i Sprawiedliwość	0.220217	0.360947
Margot PARKER	Bündnis 90/Die Grünen	0.219595	0.360111
Margot PARKER	PODEMOS	0.219595	0.360111
Margot PARKER	-1	0.218855	0.359116
Margot PARKER	Die Grünen - Die Grüne Alternative	0.218855	0.359116
Margot PARKER	Europe Écologie	0.217687	0.357542
Margot PARKER	Christen Democratisch Appel	0.216949	0.356546
Nathan GILL	Labour Party	0.972881	0.986254
Nathan GILL	Partij van de Arbeid	0.969492	0.984509
Nathan GILL	United Kingdom Independence Party	0.966330	0.982877
Nathan GILL	Bündnis 90/Die Grünen	0.966216	0.982818
Nathan GILL	Conservative Party	0.966216	0.982818
Nathan GILL	Christen Democratisch Appel	0.966102	0.982759
Nathan GILL	Österreichische Volkspartei	0.966102	0.982759
Nathan GILL	Independent	0.963087	0.981197
Nathan GILL	Les Républicains	0.963087	0.981197
Nathan GILL	Partido Socialista Obrero Espanol	0.963087	0.981197
Nathan GILL	Partito Democratico	0.963087	0.981197
Nathan GILL	-1	0.962963	0.981132
Nathan GILL	Die Grünen - Die Grüne Alternative	0.962963	0.981132
Nathan GILL	Forza Italia	0.962838	0.981067
Nathan GILL	Sozialdemokratische Partei Deutschlands	0.962838	0.981067
Nathan GILL	Fine Gael Party	0.962712	0.981002
Nathan GILL	Democraten 66	0.962585	0.980936
Nathan GILL	Mouvement Démocrate	0.962585	0.980936
Nathan GILL	Partija 'VIENOTIBA'	0.962585	0.980936
Nathan GILL	Platforma Obywatelska	0.962585	0.980936
Paul NUTTALL	Front national	0.060071	0.113333
Paul NUTTALL	Lega Nord	0.058824	0.111111
Paul NUTTALL	Front de Gauche	0.057823	0.109325
Paul NUTTALL	Conservative Party	0.057627	0.108974
Paul NUTTALL	Labour Party	0.057627	0.108974
Paul NUTTALL	Movimento 5 Stelle	0.057432	0.108626
Paul NUTTALL	United Kingdom Independence Party	0.057239	0.108280
Paul NUTTALL	Independent	0.057047	0.107937
Paul NUTTALL	Les Républicains	0.057047	0.107937
Paul NUTTALL	Partido Socialista Obrero Espanol	0.057047	0.107937
Paul NUTTALL	Partito Democratico	0.057047	0.107937
Paul NUTTALL	Fine Gael Party	0.054608	0.103560
Paul NUTTALL	Partij van de Arbeid	0.054237	0.102894
Paul NUTTALL	Bündnis 90/Die Grünen	0.054054	0.102564
Paul NUTTALL	PODEMOS	0.054054	0.102564
Paul NUTTALL	-1	0.053872	0.102236
Paul NUTTALL	Die Grünen - Die Grüne Alternative	0.053872	0.102236
Paul NUTTALL	Europe Écologie	0.051020	0.097087
Paul NUTTALL	Christen Democratisch Appel	0.050847	0.096774
Paul NUTTALL	Christlich Demokratische Union Deutschlands	0.050847	0.096774
Patrick O'FLYNN	Lega Nord	0.346021	0.514139
Patrick O'FLYNN	Front de Gauche	0.340136	0.507614
Patrick O'FLYNN	Front national	0.339161	0.506527
Patrick O'FLYNN	Conservative Party	0.338983	0.506329
Patrick O'FLYNN	Prawo i Sprawiedliwość	0.338129	0.505376
Patrick O'FLYNN	Movimento 5 Stelle	0.337838	0.505051
Patrick O'FLYNN	United Kingdom Independence Party	0.336700	0.503778
Patrick O'FLYNN	Les Républicains	0.335570	0.502513
Patrick O'FLYNN	Labour Party	0.334459	0.501266
Patrick O'FLYNN	Fine Gael Party	0.333333	0.500000
Patrick O'FLYNN	Independent	0.331104	0.497487
Patrick O'FLYNN	Partido Socialista Obrero Espanol	0.331104	0.497487
Patrick O'FLYNN	Partito Democratico	0.331104	0.497487
Patrick O'FLYNN	Partij van de Arbeid	0.331081	0.497462
Patrick O'FLYNN	Bündnis 90/Die Grünen	0.329966	0.496203
Patrick O'FLYNN	PODEMOS	0.329966	0.496203
Patrick O'FLYNN	Slovenska demokratska stranka	0.329710	0.495913
Patrick O'FLYNN	-1	0.328859	0.494949
Patrick O'FLYNN	Die Grünen - Die Grüne Alternative	0.328859	0.494949
Patrick O'FLYNN	Europe Écologie	0.328814	0.494898
Olaf STUGER	Front national	0.505300	0.671362
Olaf STUGER	Lega Nord	0.494810	0.662037
Olaf STUGER	Conservative Party	0.484746	0.652968
Olaf STUGER	United Kingdom Independence Party	0.481481	0.650000
Olaf STUGER	Front de Gauche	0.481356	0.649886
Olaf STUGER	Independent	0.479866	0.648526
Olaf STUGER	Les Républicains	0.479866	0.648526
Olaf STUGER	Partido Socialista Obrero Espanol	0.479866	0.648526
Olaf STUGER	Partito Democratico	0.479866	0.648526
Olaf STUGER	Labour Party	0.479730	0.648402
Olaf STUGER	Die Grünen - Die Grüne Alternative	0.478114	0.646925
Olaf STUGER	Movimento 5 Stelle	0.478114	0.646925
Olaf STUGER	Christlich Demokratische Union Deutschlands	0.477966	0.646789
Olaf STUGER	Österreichische Volkspartei	0.477966	0.646789
Olaf STUGER	Forza Italia	0.476351	0.645309
Olaf STUGER	Partij van de Arbeid	0.476351	0.645309
Olaf STUGER	Bündnis 90/Die Grünen	0.474747	0.643836
Olaf STUGER	-1	0.473154	0.642369
Olaf STUGER	Christen Democratisch Appel	0.472973	0.642202
Olaf STUGER	Parti socialiste	0.472973	0.642202
Gerard BATTEN	Front national	0.038869	0.074830
Gerard BATTEN	Lega Nord	0.038062	0.073333
Gerard BATTEN	Front de Gauche	0.037415	0.072131
Gerard BATTEN	Conservative Party	0.037288	0.071895
Gerard BATTEN	Labour Party	0.037288	0.071895
Gerard BATTEN	Movimento 5 Stelle	0.037162	0.071661
Gerard BATTEN	United Kingdom Independence Party	0.037037	0.071429
Gerard BATTEN	Independent	0.036913	0.071197
Gerard BATTEN	Les Républicains	0.036913	0.071197
Gerard BATTEN	Partido Socialista Obrero Espanol	0.036913	0.071197
Gerard BATTEN	Partito Democratico	0.036913	0.071197
Gerard BATTEN	Fine Gael Party	0.034130	0.066007
Gerard BATTEN	Partij van de Arbeid	0.033898	0.065574
Gerard BATTEN	Bündnis 90/Die Grünen	0.033784	0.065359
Gerard BATTEN	PODEMOS	0.033784	0.065359
Gerard BATTEN	-1	0.033670	0.065147
Gerard BATTEN	Die Grünen - Die Grüne Alternative	0.033670	0.065147
Gerard BATTEN	Europe Écologie	0.030612	0.059406
Gerard BATTEN	Christen Democratisch Appel	0.030508	0.059211
Gerard BATTEN	Christlich Demokratische Union Deutschlands	0.030508	0.059211
Bill ETHERIDGE	Front national	0.024735	0.048276
Bill ETHERIDGE	Kansallinen Kokoomus	0.024306	0.047458
Bill ETHERIDGE	Lega Nord	0.024221	0.047297
Bill ETHERIDGE	Democraten 66	0.024138	0.047138
Bill ETHERIDGE	Partija 'VIENOTIBA'	0.024138	0.047138
Bill ETHERIDGE	Platforma Obywatelska	0.024138	0.047138
Bill ETHERIDGE	Fine Gael Party	0.023973	0.046823
Bill ETHERIDGE	Christlich Demokratische Union Deutschlands	0.023891	0.046667
